"","year","block","fence","plot","treatment","depth.cat","depth0","depth1","moisture","bulk.density","ash","C","N","CtoN","delta13C","delta15N","soil.stock","ash.stock","C.stock","N.stock","cu.soil.stock","cu.ash.stock","cu.C.stock","cu.N.stock","fracModern","fracModernSe","d14C","d14CSe","dryWt","LFracWt","HFracWt","HFracC","LFracC","HFracN","LFracN","HFracd15N","LFracd15N","HFracd13C","LFracd13C","LFracF14C","LFracF14CSe","HFracF14C","HFracF14CSe","LFracd14C","LFracd14CSe","HFracd14C","HFracd14CSe","Ti","Zr","Fe","FeGap","FeDCB","FeDCBGap","coreNum","midDepth","percC","percAsh","Fe.stock","FeDCB.stock","feAsh","hCAsh","tiAsh","tiFe","tiHC","tiLC","zrAsh","zrFe","zrHC","zrLC","bulkAge","LFracAge","HFracAge","LFracOffset","HFracOffset","treatmentReal"
"195",2022,2,3,4,"c","15-25",15,25,771.192192115652,0.252272592706564,250.235848280937,361.697318766314,15.1545055055524,23.8673125054324,-26.0995024893303,0.776481985888282,25.2272592706564,6.31276462339582,9.12463203801904,0.382306639507159,42.6231701006848,7.65510525425802,16.4647315734601,0.553822983069705,0.945694428736646,0.00230415326322901,-62.5061698830639,2.30415326322902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2103.33322746789,95.4823216912276,10784.3912563113,10784.3912563113,7732.92570875038,7732.92570875038,32,20,36.1697318766314,25.0235848280937,0.272060634299165,0.19508052177537,43.0969076988673,NA,0.118971090749222,5.1272861168528,NA,NA,2.62075579906984,112.946470773784,NA,NA,448.528789660188,NA,NA,NA,NA,"c"
"196",2022,2,3,4,"c","25-35",25,35,94.937975190076,1.21832915715265,818.965517241382,95.993448268404,3.92291099052818,24.4699531802223,-27.0944283984858,0.889259422491856,121.832915715265,99.7769568357777,11.6951616921021,0.477939684067506,164.45608581595,107.432062090036,28.1598932655622,1.03176266713721,0.583267938056529,0.000905103307557177,-421.789875654119,0.905103307557177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5250.78876748635,240.103488509121,20289.456542278,20289.456542278,5178.667793,5178.667793,32,30,9.5993448268404,81.8965517241382,2.47192364882389,0.630932196741926,24.7744943042552,NA,0.155969998700488,3.86407784443992,NA,NA,3.41088554075828,84.5029644019822,NA,NA,4330.6594898827,NA,NA,NA,NA,"c"
"197",2022,2,3,4,"c","35-45",35,45,377.386394191987,0.777893106788835,711.39705882353,148.53877392119,5.54145133085275,26.8050308579237,-27.1058865120559,0.732711994863734,77.7893106788835,55.3390868248676,11.5547288324159,0.431065679187617,242.245396494833,162.771148914903,39.7146220979781,1.46282834632483,0.570226977233085,0.000846313502675014,-434.717751656421,0.846313502675015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4442.17939356648,203.168639507218,19592.2679887413,19592.2679887413,4865.815981,4865.815981,32,40,14.853877392119,71.139705882353,1.52406902148014,0.378508471052285,27.5405524182823,NA,0.160145954450609,4.41050805312284,NA,NA,3.50151017671335,96.433524564923,NA,NA,4512.30312008196,NA,NA,NA,NA,"c"
"198",2022,2,3,4,"c","45-55",45,55,377.386394191987,0.803837495975747,680.769230769233,178.811970615911,6.46594595709977,27.6544177452598,-27.3269300905805,1.03620738498926,80.3837495975747,54.7227833798875,14.3735766710382,0.519756980726959,322.629146092408,217.493932294791,54.0881987690163,1.98258532705179,0.527052792979788,0.000925075325131153,-477.517550542694,0.925075325131153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4870.87975366844,202.414289770135,22060.813673887,22060.813673887,5973.534957,5973.534957,32,50,17.8811970615911,68.0769230769233,1.77333092228048,0.480175138195847,32.4057150011898,NA,0.139763095210166,4.52912303106481,NA,NA,3.36324689102892,108.988420229321,NA,NA,5144.77147265476,NA,NA,NA,NA,"c"
"199",2022,2,3,4,"c","55-65",55,65,376.081424936387,0.958308069681027,716.535433070864,155.958577982224,5.9432223578352,26.2414172972373,-27.2190472457936,0.844387840928022,95.8308069681027,68.6661687724199,14.9456363816343,0.569543794542217,418.459953060511,286.160101067211,69.0338351506506,2.552129121594,0.50025718689635,0.000803653484211774,-504.080798262178,0.803653484211774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4384.99013542468,192.456873240645,24228.864540622,24228.864540622,6946.411862,6946.411862,32,60,15.5958577982224,71.6535433070864,2.32187164084866,0.665680254268261,33.8139098533956,NA,0.163406395668315,5.52540913259671,NA,NA,3.72309609423468,125.892435705981,NA,NA,5563.92039908418,NA,NA,NA,NA,"c"
"200",2022,2,3,4,"c","65-75",65,75,376.081424936387,2.62891269156943,790.786948176581,103.704260229898,4.11678804474715,25.1905755415853,-27.1900937423495,1.08579399018492,262.891269156943,207.890984438887,27.2629445888199,1.08226763393371,681.351222217454,494.051085506098,96.2967797394706,3.63439675552771,0.42612277197675,0.00630435322043665,-577.572355867418,6.30435322043665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4833.00047670513,214.747907971434,30883.5430862218,30883.5430862218,9932.588601,9932.588601,32,70,10.3704260229898,79.0786948176581,8.11901383799998,2.61119082333067,39.0541891939845,NA,0.163622360889088,6.39013863852885,NA,NA,3.68239651620621,143.813010231187,NA,NA,6852.37213348495,NA,NA,NA,NA,"c"
"201",2022,2,3,4,"c","75-85",75,85,260.750066495257,1.1205449240045,891.843971631207,55.3550923417214,2.29670165007159,24.1019952852805,-27.3460057409267,1.18844507209849,112.05449240045,99.9351235415364,6.20278677413164,0.257355737594049,793.405714617904,593.986209047634,102.499566513602,3.89175249312176,0.287387743434147,0.00536700813322782,-715.104342233817,5.36700813322782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4922.60254496122,221.282462568912,34522.2733468667,34522.2733468667,11565.408517,11565.408517,32,80,5.53550923417214,89.1843971631207,3.86837581639273,1.29595598077628,38.7088711086139,NA,0.181173264240904,7.01301253382801,NA,NA,4.03034185934851,156.009983557173,NA,NA,10016.5320783444,NA,NA,NA,NA,"c"
"202",2022,2,3,4,"c","85-95",85,95,260.750066495257,0.979345489032867,917.148362235065,35.9206373791366,1.89208458051714,18.9846890297678,-26.6200704105632,1.39251989800976,97.9345489032867,89.8205111328793,3.51787141804428,0.18530044987981,891.340263521191,683.806720180514,106.017437931646,4.07705294300157,0.323863470630177,0.00559415959238203,-678.944914667991,5.59415959238203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4745.55787149817,201.461923227068,34556.3046490375,34556.3046490375,11580.6795,11580.6795,32,90,3.59206373791366,91.7148362235065,3.38425610756804,1.13414862282604,37.6779876320389,NA,0.193264603882182,7.28182135478375,NA,NA,4.55246503926871,171.527721444856,NA,NA,9056.67120842216,NA,NA,NA,NA,"c"
"203",2022,2,3,4,"c","95-105",95,105,418.135401836123,0.838146054061232,930.976430976432,24.7181537411322,1.81461367332881,13.6217169000982,-24.5066983249522,3.00988581108414,83.8146054061232,78.0294222046905,2.07174230218088,0.152091128994609,975.154868927314,761.836142385204,108.089180233827,4.22914407199618,0.248791703033638,0.00502061064355974,-753.365696687134,5.02061064355974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4871.49525279839,200.801867207121,44476.5664212916,44476.5664212916,16032.232606,16032.232606,32,100,2.47181537411322,93.0976430976432,3.72778586441978,1.34373524965107,47.7741057038828,NA,0.191106915364772,9.12996197537962,NA,NA,4.63629369549715,221.494785082926,NA,NA,11175.0217286677,NA,NA,NA,NA,"c"
"204",2022,2,3,4,"c","105-115",105,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c"
