"","year","fence","plot","wtd.mean","wtd.sd","winter.t40.min","winter.t40.mean","winter.t40.sd","t40.filled.min","t40.filled.mean","t40.filled.max","t40.filled.sd","treatment","treatment2"
"133",2011,5,5,29.452380952381,6.2711199488059,-2.58,-0.725627948113208,0.741075199187814,-1.08,0.367155501089325,1.95,0.850832092532002,"w","w"
"134",2011,5,6,12.9285714285714,7.1785345917546,-2.17,-0.725045204402516,0.616525732066669,-0.65,0.573522603485839,2.19,0.850577678605187,"w","w"
"135",2011,5,7,12.9285714285714,7.1785345917546,-2.58,-0.725627948113208,0.741075199187814,-1.08,0.367155501089325,1.95,0.850832092532002,"w","w"
"136",2011,5,8,29.452380952381,6.2711199488059,-2.17,-0.725045204402516,0.616525732066669,-0.65,0.573522603485839,2.19,0.850577678605187,"w","w"
"137",2011,6,1,19.4047619047619,5.67003042883186,-9.21,-2.98170007861635,3.03281003144678,-1.39,0.234278322440087,2.05,0.789536861943649,"c","c"
"138",2011,6,2,18.952380952381,7.08812948235659,-9.76,-3.0195292845912,3.11343094829574,-1.24,0.523310185185185,2.5,0.980142290222817,"c","c"
"139",2011,6,3,18.952380952381,7.08812948235659,-9.21,-2.98170007861635,3.03281003144678,-1.39,0.234278322440087,2.05,0.789536861943649,"c","c"
"140",2011,6,4,19.4047619047619,5.67003042883186,-9.76,-3.0195292845912,3.11343094829574,-1.24,0.523310185185185,2.5,0.980142290222817,"c","c"
"141",2011,6,5,11.9761904761905,6.85916902895037,-2.49,-0.777932389937107,0.762359295269921,-0.83,0.533782679738562,2.24,0.932747608523423,"w","w"
"142",2011,6,6,16.5714285714286,6.27477667328898,-2.1,-0.824732704402516,0.639165306503288,-0.58,0.835746187363835,2.676,1.00516779951114,"w","w"
"143",2011,6,7,16.5714285714286,6.27477667328898,-2.49,-0.777932389937107,0.762359295269921,-0.83,0.533782679738562,2.24,0.932747608523423,"w","w"
"144",2011,6,8,11.9761904761905,6.85916902895037,-2.1,-0.824732704402516,0.639165306503288,-0.58,0.835746187363835,2.676,1.00516779951114,"w","w"
"145",2012,1,1,19.7222222222222,9.02337983506173,-4.49,-1.33004401408451,1.42896586701864,-0.72,0.601330337690632,2.11,0.787326042004494,"c","c"
"146",2012,1,2,22.9537037037037,9.53062022498096,-4.699,-1.82194356416275,1.46420138172332,-0.447,1.03288058278867,4.627,1.0615351054485,"c","c"
"147",2012,1,3,22.9537037037037,9.53062022498096,-4.49,-1.33004401408451,1.42896586701864,-0.72,0.601330337690632,2.11,0.787326042004494,"c","c"
