"","year","block","fence","plot","treatment","depth.cat","depth0","depth1","bulk.density","ash","C","N","soil.stock","ash.stock","C.stock","N.stock","fracModern","fracModernSe","delta14","d14CSe","dryWt","LFracWt","HFracWt","HFracC","LFracC","HFracN","LFracN","LFracF14C","LFracF14CSe","HFracF14C","HFracF14CSe","LFracd14C","LFracd14CSe","HFracd14C","HFracd14CSe","Fe","coreNum","midDepth","percC","bulkAge","LFracAge","HFracAge","LFracOffset","HFracOffset","propLC","propHC","propLN","propHN","stockLC","stockHC","stockLN","stockHN","percL","percH","LFracCtoN","HFracCtoN"
"148",2022,1,1,2,"c","25-35",25,35,0.742083410966638,915.384615384617,37.3270003191073,1.5,74.2083410966638,67.9291737731001,2.76997477179559,0.111312511644996,NA,NA,NA,NA,5.018,0.044,4.802,10.2024147703786,219.119417267776,0.500080891118855,7,NA,NA,NA,NA,NA,NA,NA,NA,21731.550640106,14,30,3.73270003191073,NA,NA,NA,NA,NA,0.164433224244834,0.835566775755166,0.113678790220392,0.886321209779608,0.455475882803197,2.31449888899239,0.0126538716601965,0.0986586399847996,0.876843363889996,95.6954962136309,31.3027738953966,20.4015289357533
"149",2022,1,1,2,"c","35-45",35,45,0.943771075065561,909.231974758334,40.5215983884565,1.91623334357127,94.3771075065561,85.8106838301656,3.82431124744485,0.180848560273873,NA,NA,NA,NA,5.168,0.249,4.887,20.5244526604193,181.502664959161,1.04051836862652,6.3,NA,NA,NA,NA,NA,NA,NA,NA,22331.6763580323,14,40,4.05215983884565,NA,NA,NA,NA,NA,0.310618863058028,0.689381136941972,0.23576309001284,0.76423690998716,1.18790321166135,2.6364080357835,0.0426374153945417,0.138211144879331,4.81811145510836,94.562693498452,28.8099468189144,19.7252189670726
"150",2022,1,1,2,"c","45-55",45,55,1.47332889466652,888.095238095232,58.7256108272635,3,147.332889466652,130.845637550145,8.65221392887485,0.441998668399957,NA,NA,NA,NA,5.099,0.6,4.471,35.2120563023466,242.876180208332,1.9,11.7,NA,NA,NA,NA,NA,NA,NA,NA,25259.9556262568,14,50,5.87256108272635,NA,NA,NA,NA,NA,0.480690985805029,0.519309014194972,0.452468272434885,0.547531727565115,4.15904124286685,4.493172686008,0.199990373909448,0.242008294490509,11.7670131398313,87.6838595803099,20.758647881054,18.5326612117614
"151",2022,1,1,2,"c","55-65",55,65,1.59296755464149,837.465816640757,82.2413841699033,3.46465301976311,159.296755464149,133.405587403007,13.1007856631462,0.55190798485733,NA,NA,NA,NA,8.02,0.705,7.247,59.7033111224277,257.190239996735,2.8,8.1,NA,NA,NA,NA,NA,NA,NA,NA,34285.2926457875,14,60,8.22413841699033,NA,NA,NA,NA,NA,0.295313295184376,0.704686704815624,0.219616877098388,0.780383122901612,3.86883618368793,9.23194947945827,0.121208308080031,0.430699676777299,8.79052369077307,90.3615960099751,31.7518814810784,21.3226111151527
"152",2022,1,1,2,"c","65-75",65,75,1.62207280855866,900,41.9604164816725,1.7,162.207280855866,145.986552770279,6.80628506107176,0.275752377454972,NA,NA,NA,NA,5.097,0.119,4.94,31.0991139075009,359.447762828452,1.36735664468625,8.10000000000001,NA,NA,NA,NA,NA,NA,NA,NA,44271.0981732475,14,70,4.19604164816725,NA,NA,NA,NA,NA,0.217787337040671,0.782212662959329,0.124879482930433,0.875120517069567,1.48232269859052,5.32396236248124,0.0344358143134144,0.241316563141558,2.33470669020993,96.919756719639,44.3762670158582,22.7439666369097
"153",2022,1,1,2,"c","75-85",75,85,1.0759625567614,925.581395348837,29.8745202193393,1.5,107.59625567614,99.5890924630319,3.21438651572205,0.16139438351421,NA,NA,NA,NA,8.1,0.823000000000001,7.735,18.8097962025353,317.382036528365,1.4,9.30000000000001,NA,NA,NA,NA,NA,NA,NA,NA,40609.478058003,14,80,2.98745202193393,NA,NA,NA,NA,NA,0.642257035875322,0.357742964124678,0.4141070935838,0.5858929064162,2.06446235574525,1.1499241599768,0.0668345590778186,0.0945598244363914,10.1604938271605,95.4938271604938,34.1271007019747,13.4355687160966
"154",2022,1,1,2,"c","85-95",85,95,0.745827641052152,904.255319148934,44.4352357673512,2.8,74.5827641052152,67.441861158971,3.31410270719598,0.208831739494602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32240.247134381,14,90,4.44352357673512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2022,1,1,2,"c","95-105",95,105,0.917328274437003,932.758620689656,23.8248092727405,1.8,91.7328274437003,85.5645855983481,2.18551711789537,0.165119089398661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33084.6108845279,14,100,2.38248092727405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",2022,1,1,2,"c","105-115",105,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",2022,1,1,4,"c","0-5",0,5,0.0772864085701286,87.7551020408184,444.433637492933,16.7,3.86432042850643,0.339113833522001,1.71743398447936,0.0645341511560574,NA,NA,NA,NA,1,1,0,0,444.433637492933,0,16.7,NA,NA,NA,NA,NA,NA,NA,NA,3679.88809503699,16,2.5,44.4433637492933,NA,NA,NA,NA,NA,1,0,1,0,1.71743398447936,0,0.0645341511560574,0,100,0,26.6127926642475,NA
